Margin D,% Home Ownership,% Married Couples,% Poverty,% Bachelor's Degree or Higher,% Less than High School,% Non-Hispanic White,% Black,% Native,% Asian,% Hispanic,% Foreign Born
-7.17,78.9867,78.324,3.0699,58.0173,1.8743,82.2269,1.3326,0.2544,4.7342,8.6927,7.6357
29.84,69.7815,62.1949,8.0035,47.1653,11.7439,67.2043,1.1247,0.2012,0.6529,29.588,17.5417
-10.79,90.0216,78.5244,4.8135,35.818,3.274,88.5173,0.3966,0.6183,0.8166,6.9954,2.7297
-50.24,63.9505,65.8298,10.0792,38.5176,5.7514,69.1026,5.9916,0.3471,2.7465,17.1029,6.9814
-39.71,75.035,66.0747,14.4688,18.4614,9.9291,79.0938,4.4293,1.1644,0.6572,13.288,2.669
2.3,66.862,69.6034,8.6191,30.9914,11.9217,68.1382,0.4843,0.3912,0.9009,28.4294,14.7523
9.32,79.586,59.5323,4.8839,39.5694,1.5438,85.2941,0.3323,2.0273,0,8.3583,4.5862
-1.75,68.4568,59.2496,9.4619,37.9587,5.4313,87.2901,1.0259,0,1.3919,8.8218,5.4303
31.02,61.442,51.2009,13.3997,56.2117,2.6224,86.9361,0.3988,0.9106,0.3392,9.4215,3.7912
-15.5,71.618,71.4953,9.8016,45.6615,6.2589,89.965,0,1.7503,0.4667,5.7176,1.4002
-2.88,71.7519,57.8615,15.8218,21.1465,7.592,61.1319,0.1497,0.5689,0,34.2866,2.3207
-57.76,79.9283,70.6731,9.6414,20.0205,12.6283,82.157,0,0,0,17.4465,5.7098
18.55,70.6833,63.3273,7.0957,45.1725,5.4842,78.1222,1.0668,0.4396,2.7827,15.3671,6.4029
-77.19,74.2947,65.337,12.1233,21.3855,4.3173,91.6723,0.403,0,0,4.8355,0.6044
-64.12,66.4115,68.8096,6.0567,18.6995,10.4656,76.9572,2.4977,0.3894,0.188,19.0815,7.4795
17.7,68.3962,54.0977,14.5536,32.3387,16.2682,63.8369,0.1161,1.2902,0.8386,32.3571,9.3923
20.35,70.6616,62.5221,9.1462,44.221,4.4528,78.5479,0.4405,5.5415,0.7048,12.7839,2.7096
15.44,65.0397,62.027,11.588,47.2642,4.1431,82.5889,0.931,0.5009,2.1558,11.5103,5.593
-9.88,67.3763,58.9654,18.5069,19.5497,12.1497,52.895,0.75,1.6753,0.9603,41.5043,5.3484
-62.81,70.5534,66.5143,14.7649,12.582,9.0843,67.1083,8.0931,0.7878,0.4118,22.5425,4.3688
-55.73,65.2448,61.0635,12.5628,20.2112,10.4058,76.202,0.8311,0.7551,0.8266,16.7516,4.4861
-27.98,68.1756,61.406,14.2232,28.2143,9.4544,81.3812,0.5886,0.6672,0.9278,14.5406,4.1344
-14.55,86.6485,75.495,13.7136,46.4849,2.5825,86.4078,0.9709,0,0.4854,9.5874,1.335
-63.58,64.7596,61.4158,16.9653,17.5756,11.2898,80.3154,0.9903,0.5409,0.1371,15.571,6.9094
-22.39,72.107,62.5136,15.127,29.6046,9.9506,72.429,0.242,12.051,0.7529,12.5235,2.8927
-36.45,72.6663,65.4507,15.115,25.1884,10.9878,76.0543,0.2783,0.7796,0.8252,20.6208,7.7436
-41.6,64.0465,65.4117,10.9682,17.4773,21.0804,58.1934,3.6399,0.1859,0.533,36.1398,15.5206
-22.46,63.9213,59.3247,23.6658,18.6043,12.7873,53.1178,0.6181,0.3774,0.8697,41.8882,5.0159
19.6,72.307,67.452,7.1831,47.7798,2.2332,95.7048,0.3128,0.3336,0.7298,2.0225,1.6889
-16.99,86.3945,72.8683,7.3117,29.7972,2.3111,88.9461,0.1455,0.291,0.5597,6.1062,2.3843
-59.23,71.8769,73.6817,6.0808,23.8214,11.5,74.0793,0.1166,0,0.5128,23.9394,14.0559
51.93,64.9658,48.7691,6.7242,60.7895,3.1067,85.3286,0.9205,0,2.2147,10.0915,14.3869
-45.85,65.4255,63.4741,15.9747,18.3303,19.5009,58.892,0.7902,0.3909,0.5823,38.0386,10.2645
1.72,64.6655,55.9447,18.895,21.7503,10.3301,52.0562,1.5851,0.7218,0.6254,42.9902,2.9575
-67.73,70.7953,66.2527,10.5709,22.7391,8.1177,84.6491,0.4699,1.1435,0.1253,10.26,2.9605
-18.48,63.2179,63.2679,17.0064,24.4677,12.9589,52.0743,0.5484,1.2561,0.0708,44.4051,4.1398
27.59,71.1965,63.0033,10.9156,49.8436,3.1715,89.7216,0.9253,0.363,1.1367,6.952,5.0455
13.9,71.5035,64.1346,17.5503,22.0957,16.9393,58.5862,0.5006,1.608,0,36.3167,10.0273
24.91,62.6298,57.2156,5.2632,35.6701,6.1856,88.7946,0,1.0187,0,8.489,2.8862
54.17,60.9797,55.882,11.3285,59.3982,3.1906,85.8367,0.0124,0.6212,1.6772,10.6721,10.5852
-56.7,71.3547,62.7744,19.0018,19.5167,13.0112,84.4531,0.8183,0.1292,0.9475,13.4367,2.9285
39.55,65.5014,55.6158,7.9839,52.3653,7.1193,82.1332,1.0212,0.3524,0.584,14.2974,11.4098
-35.2,82.4649,68.478,8.1683,37.7022,2.7868,88.7457,0.8481,0.3874,0.787,6.5813,3.2703
-74,66.8903,67.2727,11.766,15.3687,8.1121,86.9351,0.9655,0.1233,0.5957,10.0247,2.7527
-18.02,72.9151,69.0116,10.0123,27.5293,11.9065,65.6032,1.1381,0.3128,1.5261,29.45,8.7318
-66.69,66.9067,64.6523,13.9782,21.7574,11.4204,74.7076,0.4699,0.5598,0,23.423,12.0564
27.16,67.0542,65.836,8.8865,47.9413,9.9792,61.7441,10.6218,0.1169,5.2807,19.7045,22.0186
27.67,64.1081,57.8445,10.8005,38.1073,10.3151,61.0638,12.9411,0.1682,5.3229,18.0266,15.4049
-5.05,76.4927,65.1454,6.9051,35.4021,7.0436,88.4221,1.4802,0.2269,1.889,6.2834,7.9576
16.32,73.5169,63.9471,6.9398,42.1501,5.7855,83.9034,4.9401,0.0773,3.0377,6.1912,7.7999
17.4,61.8476,56.1969,11.7371,34.997,9.9039,62.8909,12.4909,0.0963,4.0008,18.1146,12.7041
16.01,66.3711,59.3851,9.402,33.3246,7.6746,75.6558,5.192,0.543,4.0873,10.5513,8.6634
11.4,71.7634,64.6781,7.3498,41.809,4.9809,84.6117,2.9273,0.0457,4.8721,5.5156,6.9395
-4.28,68.9698,59.1845,11.4007,24.3329,11.597,82.7034,1.7638,0.0892,1.3666,11.7993,4.8659
4.1,69.0559,58.9491,13.5249,23.7434,12.5654,61.5929,25.0997,0.5184,1.9893,7.0657,6.0838
37.1,67.8947,57.916,11.3783,36.1643,8.3563,57.4403,24.5522,0.2159,5.4656,9.9435,11.5246
-11.2,80.2611,63.4706,11.2982,28.2726,11.8792,74.9608,11.8101,0.3155,1.2225,9.1704,7.4101
86.75,41.622,35.5935,16.2413,58.5407,9.0768,36.5785,45.4427,0.2047,3.925,10.9994,13.7242
27.16,55.0161,48.3729,21.3535,43.3137,7.3889,61.0451,19.8325,0.3202,6.0574,9.8861,10.5356
-70.23,75.279,65.8935,12.0151,13.2442,14.2985,81.0783,13.321,0.5104,0.6132,2.5557,1.8326
-43.52,65.0892,57.342,14.5874,23.7181,9.3384,76.1162,10.8349,0.2849,2.3194,6.486,6.1951
-52.63,69.2924,55.1592,22.2051,9.8546,20.3682,73.5403,20.1559,0.3588,0.6077,4.1622,2.9103
-16.44,74.33,59.338,11.8253,30.1652,7.793,74.437,9.2839,0.2668,2.3255,10.293,8.5039
29.8,62.1233,53.7472,13.071,32.4101,11.0469,36.2788,27.5666,0.1715,3.5135,29.8145,34.1001
-62.29,81.4263,60.9738,14.6822,9.5116,23.0996,77.148,12.9857,1.0653,0.1114,5.7513,2.618
-26.62,79.6738,63.4418,11.0707,23.4425,9.3921,83.9126,5.3516,0.2795,1.2934,7.284,10.9197
-41.04,81.8831,57.9675,15.6999,18.2995,11.6266,88.0016,2.8043,0.2349,1.7063,5.692,5.4061
-37.11,74.995,67.3484,10.2354,24.945,8.1983,72.7381,10.2826,0.1135,2.7629,9.9345,6.8858
-24.7,73.3338,63.4164,11.2143,36.4061,12.8651,62.8263,6.677,0.1658,1.2903,27.9152,25.3924
-45.16,71.432,56.3305,15.7917,14.855,13.8706,72.2745,17.7924,0.2115,1.0633,6.2986,3.8761
-32.03,69.7316,57.9708,26.8405,11.5344,26.4546,54.7571,12.5112,0.084,0.2249,31.5665,15.2969
-66.05,78.5824,59.083,21.2445,10.3935,21.5614,84.0798,8.7588,0.0121,0.2291,4.0629,2.7789
3.82,56.7321,52.2937,14.4647,30.0445,10.2004,52.8773,29.1564,0.2102,4.5676,9.7366,11.0543
-15.11,62.0329,51.698,14.0302,26.534,9.5219,64.3371,21.7464,0.3825,2.8725,5.6805,5.0904
-20.75,75.9906,61.6904,12.4061,25.0894,7.7684,74.6614,9.9134,0.275,2.5656,10.4261,12.2003
-37.31,74.64,56.8316,18.7775,18.7658,19.3357,77.1061,13.7753,0,0.3471,5.4525,2.9549
36.56,72.943,48.1753,22.7719,16.2203,20.1704,32.3191,55.7754,0.1045,0.1763,10.3994,4.8863
-63.97,83.0446,60.0482,17.1791,13.3833,14.6141,86.2196,5.6759,0.0279,0.2228,5.843,3.7264
-46.16,79.6383,55.5877,17.444,11.1535,25.4994,59.744,12.955,3.8399,0.7991,21.2563,11.5789
-50.57,74.1879,61.9109,12.8693,19.2404,14.5474,76.3097,16.5768,0.3916,0.5457,4.4106,3.3706
-31.77,67.9297,57.9483,29.9255,7.9226,26.9638,54.7117,33.6451,0.6003,0.1396,9.4304,4.2301
-45.07,64.9243,61.5619,24.1266,10.2232,22.8449,47.0569,7.4417,0.0553,0.8625,43.5959,10.0991
-23.01,65.3389,54.1912,25.2988,8.2973,33.6839,32.0387,11.011,1.3724,0.8716,53.7366,27.6466
-30.19,78.0565,60.6098,14.0953,18.4423,12.1199,77.5453,4.8907,0.299,1.1835,13.5138,6.8127
-34.37,75.3138,60.5912,18.6097,17.1977,14.2658,67.0911,9.399,0.1779,1.4028,20.0847,10.9999
6.88,58.5769,55.0488,14.565,33.5209,11.3346,48.7861,15.5876,0.1655,4.0013,28.6678,17.5546
-78.91,76.3959,57.8947,22.7992,10.7173,21.3139,86.6663,6.8701,1.3689,0.5918,2.8098,1.8938
-21.57,79.2329,61.5136,11.4293,29.1231,10.6401,75.2943,8.8234,0.111,1.302,12.3795,9.8975
-38.9,69.8291,57.3331,19.404,12.5833,19.5133,65.3186,26.5054,0.6549,0.2941,4.8556,3.018
-6.89,77.0017,62.2217,16.5237,22.286,18.0328,59.6144,34.3549,0.5014,0.2754,4.124,3.9545
-71.57,84.3678,71.5289,12.8061,11.7548,24.739,66.2035,15.8967,0.1505,0,15.7462,7.0395
-20.04,74.4582,62.4765,11.9902,23.9996,10.5041,69.7028,10.164,0.3912,1.9733,15.595,9.51
-19.18,72.324,59.3757,13.0864,28.2432,11.5902,67.1866,8.1464,0.1691,1.6002,21.3814,16.7302
28.28,52.9589,47.0893,20.507,46.2261,6.4788,56.5224,30.5711,0.1722,3.4948,6.4085,6.8396
-45.56,77.6658,56.0871,20.6549,12.1864,15.114,79.7515,8.6652,0.0941,0.8638,8.3855,4.3215
-60.43,75.4372,49.2899,16.7555,14.3911,18.6347,76.2493,15.6022,1.2343,0.2397,4.6974,5.4524
-19.5,73.5615,50.1041,27.8082,14.0199,18.9923,54.4258,38.2069,0.3413,0.883,5.5146,4.2633
-16.05,72.857,60.0598,11.7519,29.7806,10.3037,71.1808,8.5083,0.1973,2.0494,16.407,12.5665
-25.91,75.0014,58.3501,16.089,20.1114,12.4285,70.3329,12.4842,0.26,1.4307,13.2027,7.5678
-24.59,78.0452,60.3485,9.8558,34.0822,9.0378,78.2642,5.3041,0.2276,1.368,13.6215,9.9978
7.35,51.1599,53.5995,17.0949,29.7856,18.5519,13.1889,15.7936,0.0842,1.5133,68.4932,53.7196
-7.93,59.4923,55.9748,10.9483,34.4029,8.581,66.263,6.7033,0.0726,1.2955,24.3265,19.0942
-45.92,79.9957,67.8494,10.5492,29.5554,8.7031,87.0671,5.9677,0.479,1.0241,4.307,4.2949
-39.14,63.4399,62.4208,10.9051,31.1112,7.6058,73.6219,9.489,0.1909,2.9545,9.2608,6.8339
-44.37,72.1591,57.3569,21.034,11.3395,22.824,63.2024,7.6876,0.4569,0.96,25.5128,12.0188
23.12,55.4018,55.2529,14.851,34.5892,11.4669,40.0214,19.7867,0.125,5.0716,31.6448,21.6274
13.81,61.6186,59.4716,14.8147,21.7983,13.2691,31.6805,9.2708,0.2162,2.635,54.1089,20.9476
12.79,68.871,56.7919,12.1651,36.6924,11.5107,54.567,18.2028,0.082,2.651,22.3846,25.3847
-20.05,72.0991,60.4271,12.7319,24.0486,10.514,74.5537,5.3803,0.3033,2.5394,15.2197,10.0026
0.22,67.0177,52.8561,12.2215,31.7088,8.7123,73.9859,9.945,0.2212,3.3344,9.7015,12.12
-14.43,68.8907,57.6673,15.8307,20.1683,14.95,58.8791,14.6816,0.2785,1.7317,22.5334,10.0261
-41.21,70.7321,52.6711,23.595,12.3037,18.1743,71.4875,16.0132,0.3863,0.613,9.9915,3.8961
-46.55,80.36,69.2272,8.1771,44.704,5.1764,82.6324,5.2065,0.2853,2.6407,6.9529,7.2374
-10.45,73.2392,60.2523,13.3161,21.6182,13.6876,57.325,19.3266,0.3042,2.0032,18.9665,16.7517
2.79,75.9707,68.3568,9.6506,27.7426,8.662,82.3667,6.0628,0.428,1.9376,5.5678,4.9349
-26.67,74.9434,60.2654,8.9514,35.4168,6.9057,83.0499,4.3204,0.1113,1.661,9.1839,12.3689
-1.56,64.6222,61.7977,10.6488,39.5943,5.7119,60.3183,10.964,0.1777,4.4839,21.3907,14.0858
-36.13,89.7137,70.378,8.1803,31.8008,7.8575,84.9669,6.752,0.3263,0.8373,5.7404,5.3325
-56.63,74.3015,57.8754,14.9257,15.4713,17.6618,75.5097,12.7253,0.0931,0.1067,9.3153,4.9289
-53.84,77.4072,62.7616,21.1604,8.3478,21.2298,72.0576,19.8674,0.3155,0.3384,6.4472,3.2465
-65.33,66.0606,62.1119,20.8495,9.1995,23.4979,69.5092,21.7408,0.758,0.6077,5.6329,2.8164
-14.07,70.3134,55.9752,14.2516,23.6892,9.4949,71.6739,10.42,0.2897,1.746,13.9107,7.4915
-40.87,82.0089,67.597,12.2342,18.3267,12.2735,79.6293,14.9531,0.2042,0.5167,3.7282,2.4535
-51.72,74.6426,63.6654,13.248,28.534,10.8519,84.2694,4.6116,0.4366,1.0137,6.2289,6.0473
-61.08,77.7274,55.7091,24.1499,12.5161,18.7462,77.4108,14.9653,1.3487,0.6744,3.6949,3.1538
-56.91,76.4123,63.8257,22.4868,9.8307,25.0732,69.1161,19.2787,0.5098,0.4013,9.9241,4.9566
-46.75,73.3333,55.3728,30.2683,12.2308,32.7885,56.5238,17.405,0.9831,0,24.8817,12.5501
-72.69,72.4058,59.5029,23.7554,10.4569,17.9222,73.5113,15.1861,0,0.1696,8.2582,3.2854
-15.75,65.2632,49.2967,22.8927,12.8946,19.3864,50.6386,39.6232,0.0319,3.0651,5.4917,5.0447
1.3,58.4769,48.1858,23.6365,23.273,14.2137,52.3841,42.1072,0.235,1.7535,2.2589,2.669
-77.98,75.4006,69.8204,13.3176,13.3971,24.1164,87.7967,2.5978,0.5345,1.1225,6.8901,4.5863
-43.11,75.632,66.4297,12.6111,18.9853,15.4683,71.3448,11.695,0.1532,3.6586,10.9038,7.7313
-50.69,66.2981,65.3455,14.0412,18.6362,16.3727,77.476,10.3175,0.1868,0.8893,8.6276,5.3603
-26.19,58.8391,47.8141,29.6152,11.2445,16.4681,55.8387,36.6113,0,0.6869,6.1117,3.1821
-66.51,64.2188,64.5396,24.1904,11.4455,20.9732,81.8244,10.5994,0.094,1.1069,5.07,3.0023
23.84,52.3247,45.843,24.9178,25.3905,14.0087,38.3238,54.2885,0.1645,2.0196,3.2546,3.3264
-52.87,74.3295,55.9016,17.9653,18.7365,11.438,68.5641,27.3288,0.0937,0.2421,2.9593,1.913
-81.23,80.3459,61.4569,19.6388,8.8581,21.1466,92.1572,3.3003,0.2133,1.0717,2.234,1.6581
-20.7,73.9542,56.8934,22.6655,17.7587,14.8667,56.4721,35.8371,0,0.4233,5.9012,2.213
-35.17,70.1334,68.7022,12.4059,33.1378,8.3701,73.054,13.8494,0.4344,1.4084,7.0798,4.3628
-23.75,53.9105,51.1994,26.4232,26.9568,12.6513,63.4827,27.7627,0.3284,1.269,3.9858,3.2107
-1.78,70.7921,60.0762,22.1573,13.2401,19.9144,47.2691,48.0639,0,0.3153,3.2327,2.3757
-43.6,69.8394,57.0082,21.6105,12.2358,19.4018,66.0315,28.9166,0.0042,0.4193,3.2462,3.1175
15.36,65.6106,45.9636,27.2892,9.1083,27.1125,32.6159,60.3142,0,0.5813,4.7447,4.4619
-30.75,62.5452,61.3403,15.5334,23.8752,8.6741,69.7996,18.6376,0.5223,1.9162,6.731,4.5162
-42.07,57.6128,53.7288,30.7904,13.0054,22.69,60.6363,25.1295,0,0.1942,11.774,5.1702
-38.99,66.8974,60.3706,17.303,21.0776,15.3741,70.2508,19.0343,0.4327,0.7655,6.8909,4.027
-55.95,74.0132,67.3391,9.8759,21.393,12.522,90.946,2.0525,0.3598,1.3163,3.0165,2.2804
-50.72,71.3469,64.8859,25.1755,8.8136,25.8611,61.1426,25.8819,1.7791,0.7362,8.3666,9.1334
18.75,54.7132,49.3319,15.057,33.5802,10.0992,48.4984,39.4286,0.2329,2.5501,6.4029,6.3498
-13.47,24.5914,65.1585,19.8017,29.4807,5.7204,57.5758,19.8769,0.2841,2.8883,15.8617,4.5265
-61.79,68.1965,61.247,19.3827,8.932,26.1706,82.7664,10.3015,0.1411,0.1693,5.1507,2.8535
-39.21,76.7544,73.9752,7.4763,38.2289,7.8969,78.7209,6.7071,0.0436,1.8039,10.5222,8.8273
42.08,39.0263,41.8285,29.6406,43.9984,12.0216,55.0168,27.6653,0.0523,3.8676,10.7992,10.0241
10.67,72.9469,48.2057,39.4755,12.5171,19.9818,35.4117,62.3856,0,1.0166,0.3728,2.4737
70.91,49.5105,42.7185,18.572,19.5229,15.1751,10.0724,68.3344,0.1569,5.1199,13.2169,13.4952
-47.42,74.889,50.8749,40.1729,9.9977,30.8283,65.1211,28.4176,0.0299,0,4.1879,3.1708
14.32,64.5277,62.1187,9.1018,47.3782,7.9087,51.9088,26.721,0.1455,5.2848,12.9764,15.6817
-39.88,63.1112,56.1931,19.9482,13.0241,24.2832,58.1344,28.428,0.0372,0.7857,11.7013,6.627
-47.2,62.9668,52.6312,24.8815,12.7645,25.2543,55.8809,23.161,0.4419,0.831,19.2081,9.9173
-25.79,79.5107,71.7448,7.4611,36.3645,7.2575,68.6712,16.5854,0.138,3.7557,6.6979,7.0529
-40.38,66.3825,54.5716,24.0102,13.4932,20.8636,64.7144,26.9197,0.2911,0.7219,5.781,2.515
-35.54,72.8279,67.2294,10.6785,30.2561,10.8421,71.0017,17.6728,0.2394,2.0669,7.0082,5.6596
-46.1,77.9379,60.7298,19.9491,10.5215,16.8619,73.2657,21.9716,0.0974,0.1542,3.3022,0.9493
-24.9,54.4904,45.3983,31.8728,14.1074,17.1917,49.8833,45.5422,0,0.1893,3.443,2.2146
-64.64,71.4931,69.0055,13.6514,15.1652,19.2512,93.3259,0.6544,0,1.0681,2.2844,2.093
-67.86,81.5286,71.4239,8.5843,30.6077,12.8217,92.1014,1.0515,0.0937,0.5869,4.6992,3.7496
-17.01,57.4871,53.934,24.3484,13.7737,17.4763,50.2099,42.0471,0.1124,0.2474,6.0828,2.6984
67.38,54.6396,47.308,15.1182,44.1562,10.6723,29.1276,53.4364,0.2069,6.0364,8.534,16.003
-45.5,67.8291,55.7269,21.8008,14.2751,14.4096,64.7367,28.7436,0.0096,0.3313,3.5335,1.6275
-6.04,69.5817,52.4386,24.1151,12.098,22.3208,42.5888,49.0754,0.0437,0.0146,6.938,4.0769
39.99,45.997,38.7615,28.4296,21.3869,16.6475,25.2255,69.3901,0.1951,0.9609,2.8594,2.0668
25.12,64.3219,57.6305,12.8196,28.1782,12.203,40.5244,45.9265,0.0677,1.5895,9.6626,8.8615
-5.5,63.9666,44.0916,30.5333,15.0747,19.6015,45.2192,52.2013,0.2909,0.5528,0.8146,1.2898
-75.57,67.7771,63.9035,24.1145,9.7133,25.8423,66.315,1.9844,2.1854,0,27.2796,6.104
-49.54,75.9305,69.2401,8.4769,20.0238,11.6856,78.276,13.1554,0.1753,0.883,4.4414,3.1929
-36.5,72.2318,52.8955,21.3265,11.6429,21.5733,63.5135,29.6045,0,0.4331,5.7028,2.5879
-38.6,63.8369,49.4574,22.1149,13.0233,21.4099,59.2686,33.8703,0.2396,0.1465,4.5045,2.4675
-36.83,68.01,48.9862,26.8886,15.7625,23.8102,56.2553,29.6435,0.1404,0.9076,11.7245,4.6318
-64.64,79.0354,65.8548,12.4107,21.7749,13.4062,94.8927,0.2481,0.1063,0.3702,2.3627,1.516
-6.79,81.9536,75.8066,5.5402,46.249,4.6662,62.1978,22.5123,0.0882,4.3988,7.226,10.1707
-41.1,61.0443,60.8311,18.3896,20.8853,17.562,70.7638,13.872,0.152,1.2663,11.0672,7.0351
-33.19,84.041,80.9979,5.6857,53.1421,7.044,71.7041,3.3177,0.1699,12.9143,9.4955,17.4996
-69.45,66.4303,65.2199,22.9257,15.9239,17.7233,83.4622,9.3077,0.0835,0.9356,4.5858,3.4833
46.49,51.6026,48.0178,14.366,52.8853,7.4339,39.6421,43.612,0.1608,7.0287,7.2152,13.0796
-63.52,74.453,64.2339,16.7861,20.4458,18.2797,85.8684,0.4143,0.2663,0.4505,11.5835,6.9803
-79.69,74.7292,57.5986,18.8679,11.612,21.754,87.3832,10.2136,0.3004,0,1.235,0.1335
-23.19,62.5458,55.9508,18.1431,29.8519,11.9039,63.5575,26.0708,0.3469,1.2655,6.6166,5.074
-62.5,65.1427,64.4083,18.036,14.6702,22.1101,77.5165,3.7359,0.0087,1.0209,15.8386,8.4595
-31.9,64.2732,59.3943,22.3926,13.9314,19.8665,57.9708,28.8666,0.5115,0.5599,11.4629,5.1796
-26.49,74.6495,57.6327,19.5248,26.8522,14.7166,57.5192,35.0049,0,1.1413,6.0465,4.4325
18.22,66.266,67.3254,10.6764,36.9333,12.3413,37.2883,27.0192,0.1745,11.6012,21.1665,25.7789
-63.99,78.2614,68.3359,15.0865,19.3402,20.3837,77.2935,3.191,0.0852,1.9361,14.7873,9.0418
-43.24,69.457,65.9777,13.9353,24.4865,20.8986,60.8199,7.0767,0.153,1.7809,28.3937,16.3102
43.84,70.5783,39.3619,22.1671,8.6039,25.8422,24.31,73.1298,0,0.3641,1.6676,1.7499
-73.97,68.3809,60.0651,14.8806,14.7527,18.7597,90.8749,5.0672,0.0684,0.4106,1.7039,0.8075
-44.33,87.644,75.888,6.1991,31.3776,7.8203,76.8773,16.0856,0.0704,1.0262,3.5567,2.2196
-49.55,74.7996,64.4798,15.1197,15.6859,18.5183,74.807,19.2372,0.0233,0.9273,3.6472,1.9012
-68.49,71.1017,62.8636,14.3217,8.7112,20.3386,84.7648,8.7253,0.0256,0.5283,2.7437,1.7979
20.44,70.3582,65.1308,8.5175,28.4615,8.7679,43.4202,43.4291,0.0621,3.2926,6.8221,7.9363
-12.43,63.6024,61.407,13.9263,28.3141,8.449,56.2509,30.697,0.3127,3.2246,6.5313,5.7574
-51.01,73.5957,55.2198,23.8672,15.117,18.5476,66.7811,28.294,0.118,0.4077,3.8305,1.1588
-58.01,77.8771,71.0617,11.2837,22.6966,15.9409,81.3479,6.6303,0.0501,1.7751,7.6571,5.3296
-53.12,76.8323,65.2514,15.5013,14.2057,17.2335,74.2095,20.3938,0.0575,0.2946,3.9235,2.4073
-63.55,65.107,57.4457,22.0351,10.2928,20.7499,70.85,16.4073,0,0.2261,12.1176,3.4783
6.86,63.1886,45.7016,24.6267,9.8826,23.5885,42.0092,53.1054,0.1473,0.3137,3.8417,2.2346
-25.91,71.4203,53.5964,30.4577,7.8844,20.7286,54.6685,34.9141,0.2502,1.1145,8.1656,5.2656
-39.71,67.2561,46.0852,22.6046,9.1405,24.8529,62.3981,33.1545,0,0.2167,2.4662,0.7739
-33.92,80.2448,62.029,14.0221,19.5795,10.8945,71.4336,24.56,0.175,0.7453,1.6656,1.1477
-41.1,69.2485,56.2529,18.642,15.8267,12.9529,65.1617,29.397,0.1392,0.482,2.4529,2.0191
-41.66,64.405,63.8756,23.1201,16.4672,20.0292,68.6127,24.3931,0.1638,0.2023,5.7225,1.3873
-28.24,64.199,51.2415,27.0891,16.2324,14.1025,57.2176,37.2239,0.0781,1.1349,2.7128,1.7783
-44.57,72.7557,70.9427,12.7649,25.3827,9.1436,71.6358,20.7037,0.0678,2.4507,2.9761,3.654
24.03,45.7271,59.0657,15.913,18.275,9.3009,38.871,40.1017,0.4271,1.9642,12.6115,5.7279
-37.51,74.9928,55.9809,20.6186,15.857,17.8522,66.1787,30.97,0.0509,0,1.8203,0.9292
-26.44,69.0957,56.71,18.8867,17.4407,12.3442,57.8911,24.8181,0.1658,0.9737,11.2776,5.4676
-12.02,52.3158,52.9281,24.3995,25.3124,13.3624,53.7793,36.3614,0.332,1.7432,5.6647,3.4499
-58.18,70.6655,60.2088,15.0719,26.3996,15.2471,90.5623,2.0369,0.2191,0.824,4.8423,3.9041
23.03,61.2658,47.6359,23.9568,14.0196,16.6194,53.5213,39.9021,0,0.4428,3.0576,2.5076
-52.99,79.7584,62.4911,17.6487,17.6178,14.8322,62.0996,35.417,0.0988,1.3334,0.2822,1.6086
-26.6,63.9906,47.9489,25.4599,8.7646,26.4092,32.3337,61.4656,0,0.3908,4.2916,2.0519
-19.14,74.7115,65.5939,17.1183,18.5338,16.8462,81.8468,10.6373,0.3423,0.3833,5.459,3.0187
-20.97,78.4038,60.8294,16.6867,13.4171,22.1745,59.2268,30.4554,0.166,0.9132,7.2818,3.2377
-20.57,68.4884,47.4458,22.9075,10.4016,20.2835,56.3489,39.7423,0.09,0.2464,2.1984,0.9429
-46.45,65.4951,56.9288,21.6732,13.9937,17.4008,67.98,30.3093,0.5702,0,0.432,0.4838
-10.49,62.1899,46.9207,23.1172,9.7119,22.7902,45.8506,46.3586,0.2832,0.1978,4.581,2.8142
-42.81,79.1496,64.8637,13.8947,26.8048,14.3179,72.4081,23.2012,0.1509,0.9091,2.3223,2.9811
-49.95,69.1637,61.3017,18.5423,16.0066,18.2601,65.3345,25.7452,0,0.1766,6.5909,5.0784
-41.64,73.2354,67.9939,9.2271,20.6942,12.3401,71.9512,22.7914,0.1297,0.0702,3.215,1.9776
-69.15,69.6211,67.8461,15.6323,10.0669,29.2676,82.542,1.0397,0.1334,0.3398,15.0388,7.1518
24.18,48.0161,48.7258,20.6661,25.7596,11.9529,40.3466,45.6092,0.4036,2.4584,7.6137,5.3413
10.92,67.6266,59.8801,15.5387,19.771,13.3684,46.4447,44.3324,0.1573,1.0613,5.5839,6.0123
-33.51,82.9323,76.5621,6.1664,52.3462,5.4658,84.1367,5.2266,0.0708,3.6793,5.2895,6.5745
-38.83,77.1899,62.2863,12.799,17.0671,20.2613,75.6413,17.5742,0.0402,0.2143,4.5677,0.951
-29.07,75.7725,68.6079,8.168,22.6447,10.6303,70.9952,18.4871,0.2384,0.8653,6.3351,5.4428
-4.64,65.3907,51.5825,22.2086,20.549,17.0119,45.769,44.6638,0.0774,1.0094,7.7068,5.489
-65.82,75.9016,68.714,10.1982,23.1483,14.6691,86.6218,1.0323,0.9176,0.4269,3.0905,2.2748
-75.14,77.483,57.199,22.0855,12.5598,16.6101,84.0312,9.3455,0.4104,0,5.0545,2.3688
-71.1,83.9655,70.5915,9.5349,17.0781,11.8368,86.91,8.9431,0,0.5074,1.626,1.757
